timestamp,temperature_C,pressure_hPa,VOC_ppb,humidity_pct,Location,Experiment_ID
2025-11-26T09:13:30,21.164569468967844,1014.8788912032976,159.6469335,50.536227043068436,Apartment,PeaceLily_Sensor_2025_Exp28
2025-11-26T09:14:00,20.923098574962125,1015.5639367131647,134.14769353492943,51.444499871553276,Apartment,PeaceLily_Sensor_2025_Exp29
2025-11-26T09:14:30,21.002947744370637,1014.8491235988606,121.23535428145732,48.181236807135285,Apartment,PeaceLily_Sensor_2025_Exp30
2025-11-26T09:15:00,20.928057102018823,1015.2088196129274,163.59876425217084,50.714239156495886,Apartment,PeaceLily_Sensor_2025_Exp31
2025-11-26T09:15:30,21.544165500905784,1014.7752361094682,161.5320320613725,47.653290124678996,Apartment,PeaceLily_Sensor_2025_Exp32
2025-11-26T09:16:00,21.080333462308467,1015.3729677333745,155.46956300107158,50.152964991897164,Apartment,PeaceLily_Sensor_2025_Exp33
2025-11-26T09:16:30,20.82189145154909,1015.3461823795171,158.45157218878626,48.77464086148796,Apartment,PeaceLily_Sensor_2025_Exp34
2025-11-26T09:17:00,21.294566416260274,1015.8136030222665,206.82115029014162,49.26189826514084,Apartment,PeaceLily_Sensor_2025_Exp35
2025-11-26T09:17:30,20.78632985691199,1015.0061140274521,156.77600996282266,49.228435620563836,Apartment,PeaceLily_Sensor_2025_Exp36
2025-11-26T09:18:00,21.146366813624603,1015.3459815534213,168.60227797156728,45.182885459043604,Apartment,PeaceLily_Sensor_2025_Exp37
2025-11-26T09:18:30,20.60684308124718,1015.1199265797686,151.5115072980596,46.15492549984981,Apartment,PeaceLily_Sensor_2025_Exp38
2025-11-26T09:19:00,20.76732333679004,1015.6012281131079,165.98182103585648,48.61912391719606,Apartment,PeaceLily_Sensor_2025_Exp39
2025-11-26T09:19:30,21.15119392181421,1014.7975261831097,158.28096014359747,45.05035272757987,Apartment,PeaceLily_Sensor_2025_Exp40
2025-11-26T09:20:00,21.28920353629604,1015.3852408998815,155.99759519573917,50.098200920137806,Apartment,PeaceLily_Sensor_2025_Exp41
2025-11-26T09:20:30,21.150036742248435,1015.0115393890551,189.7395261661738,50.18975639903855,Apartment,PeaceLily_Sensor_2025_Exp42
2025-11-26T09:21:00,21.080889871799023,1015.0659224630297,180.4142612322154,49.11184919907259,Apartment,PeaceLily_Sensor_2025_Exp43
2025-11-26T09:21:30,21.037132766325602,1015.1304780450305,165.1078822315999,46.22610151707967,Apartment,PeaceLily_Sensor_2025_Exp44
2025-11-26T09:22:00,20.74538440543241,1015.1968524156133,128.79345063719862,51.23950664033815,Apartment,PeaceLily_Sensor_2025_Exp45
2025-11-26T09:22:30,20.937659516296797,1015.0516437314061,158.24118419234043,52.56450698108451,Apartment,PeaceLily_Sensor_2025_Exp46
2025-11-26T09:23:00,21.005065981194544,1015.1861995967628,204.5011688752801,48.79509396295233,Apartment,PeaceLily_Sensor_2025_Exp47
2025-11-26T09:23:30,21.387110763796677,1015.7337404019939,160.7949975802168,49.532863287077255,Apartment,PeaceLily_Sensor_2025_Exp48
2025-11-26T09:24:00,21.21133873,1015.498851786732,181.10208193804803,48.92611962593036,Apartment,PeaceLily_Sensor_2025_Exp49
2025-11-26T09:24:30,20.687277468737648,1015.4545123584511,186.48157308024025,49.594227992907314,Apartment,PeaceLily_Sensor_2025_Exp50
2025-11-26T09:25:00,21.211661242171054,1014.9268131928665,168.43523171350682,48.30521686100703,Apartment,PeaceLily_Sensor_2025_Exp51
2025-11-26T09:25:30,21.036971800161055,1014.7555110240735,152.8214959734828,48.486048063083786,Apartment,PeaceLily_Sensor_2025_Exp52
2025-11-26T09:26:00,20.96661336,1015.4955057984218,129.21688882732724,50.37745126983426,Apartment,PeaceLily_Sensor_2025_Exp53
2025-11-26T09:26:30,21.291363768419487,1015.4659823769819,176.30647549370332,53.268101224664846,Apartment,PeaceLily_Sensor_2025_Exp54
2025-11-26T09:27:00,21.39879475757339,1015.7068098776027,154.11983542756013,45.78754451848571,Apartment,PeaceLily_Sensor_2025_Exp55
2025-11-26T09:27:30,21.376464416145005,1014.878327164145,169.2802692411475,48.39089330771888,Apartment,PeaceLily_Sensor_2025_Exp56
2025-11-26T09:28:00,20.936438831280515,1015.0302776169256,148.1872275981363,46.24842574656157,Apartment,PeaceLily_Sensor_2025_Exp57
2025-11-26T09:28:30,21.071538247777777,1014.4684809333118,163.2521674049765,51.80422205,Apartment,PeaceLily_Sensor_2025_Exp58
2025-11-26T09:29:00,21.23425462081389,1014.9694635272739,168.0323861073267,47.45551890703935,Apartment,PeaceLily_Sensor_2025_Exp59
2025-11-26T09:29:30,21.397921745171203,1015.5272573948397,171.85104009005138,45.75541284322263,Apartment,PeaceLily_Sensor_2025_Exp60
2025-11-26T09:30:00,21.036837871202742,1014.944208106769,151.39500034689024,49.92900495879741,Apartment,PeaceLily_Sensor_2025_Exp61
2025-11-26T09:30:30,21.112811908261506,1015.389175088745,186.36584924347852,52.152066614600635,Apartment,PeaceLily_Sensor_2025_Exp62
2025-11-26T09:31:00,20.88523737282696,1015.0589586822317,159.75326455449843,50.00145038849014,Apartment,PeaceLily_Sensor_2025_Exp63
2025-11-26T09:31:30,20.865363153998192,1015.2669593290574,143.8837895837565,49.09465746297367,Apartment,PeaceLily_Sensor_2025_Exp64
2025-11-26T09:32:00,21.370139176750627,1014.680436391562,167.65926360773798,49.51414735035231,Apartment,PeaceLily_Sensor_2025_Exp65
2025-11-26T09:32:30,21.508659844530985,1015.1757729910532,170.10366061756633,51.536347314768946,Apartment,PeaceLily_Sensor_2025_Exp66
2025-11-26T09:33:00,21.154188615994332,1013.9474109179531,172.28991562685098,46.969064569927596,Apartment,PeaceLily_Sensor_2025_Exp67
2025-11-26T09:33:30,21.425664860294777,1015.0712827669755,190.60572482466245,48.50456260775142,Apartment,PeaceLily_Sensor_2025_Exp68
2025-11-26T09:34:00,21.267780299617442,1014.4960276829047,166.9192867795537,47.833666758628986,Apartment,PeaceLily_Sensor_2025_Exp69
2025-11-26T09:34:30,21.018680168013574,1015.632790360795,168.9636158827584,46.41410316318681,Apartment,PeaceLily_Sensor_2025_Exp70
2025-11-26T09:35:00,21.272896964805007,1015.4635308901137,154.5016402468027,48.10386641211598,Apartment,PeaceLily_Sensor_2025_Exp71
2025-11-26T09:35:30,21.56964429294341,1015.3414115550836,183.6488034752792,50.98683865582704,Apartment,PeaceLily_Sensor_2025_Exp72
2025-11-26T09:36:00,21.178764848270788,1015.7653206823195,174.3958255674179,49.91537662,Apartment,PeaceLily_Sensor_2025_Exp73
2025-11-26T09:36:30,21.581467585236062,1014.7795264255656,165.62105054445004,50.08156546389374,Apartment,PeaceLily_Sensor_2025_Exp74
2025-11-26T09:37:00,20.537954802702156,1015.8602129661947,143.6412055463745,49.09666405132577,Apartment,PeaceLily_Sensor_2025_Exp75
2025-11-26T09:37:30,21.40095019416731,1015.5363187739715,194.16694549704764,49.86112493243012,Apartment,PeaceLily_Sensor_2025_Exp76
2025-11-26T09:38:00,21.21981889409236,1015.0709943001368,154.37457134516012,47.224057344607175,Apartment,PeaceLily_Sensor_2025_Exp77
2025-11-26T09:38:30,21.125886905693978,1015.6220385435857,164.20917502784954,48.21697499193907,Apartment,PeaceLily_Sensor_2025_Exp78
2025-11-26T09:39:00,21.226159598752705,1014.7274469497803,178.7416478,49.23075599318248,Apartment,PeaceLily_Sensor_2025_Exp79
2025-11-26T09:39:30,20.708906870024705,1014.8423323579235,155.70580133098258,49.412527962242656,Apartment,PeaceLily_Sensor_2025_Exp80
2025-11-26T09:40:00,21.153459841240938,1014.9308755961995,151.5387633589997,49.5086166,Apartment,PeaceLily_Sensor_2025_Exp81
2025-11-26T09:40:30,21.300233678799163,1014.9648936578152,142.36898025491453,48.60231083563902,Apartment,PeaceLily_Sensor_2025_Exp82
2025-11-26T09:41:00,21.583005765753988,1014.7560347294808,185.32947098174728,48.13487092510855,Apartment,PeaceLily_Sensor_2025_Exp83
2025-11-26T09:41:30,21.086540402309794,1015.6700638463802,166.6225789889453,55.21599238641444,Apartment,PeaceLily_Sensor_2025_Exp84
2025-11-26T09:42:00,21.01655922986728,1015.0794614771789,218.99480785527095,50.724752173325534,Apartment,PeaceLily_Sensor_2025_Exp85
2025-11-26T09:42:30,21.095817002555062,1015.3261776246966,160.45533669539603,49.748196049618564,Apartment,PeaceLily_Sensor_2025_Exp86
2025-11-26T09:43:00,21.45267937,1014.9592072704728,161.8333205,48.46620318363088,Apartment,PeaceLily_Sensor_2025_Exp87
2025-11-26T09:43:30,21.30858813503879,1014.4612784535759,167.4581260714075,48.040897169545026,Apartment,PeaceLily_Sensor_2025_Exp88
2025-11-26T09:44:00,21.096530743510094,1015.299714448397,179.8694813661912,48.692443789428815,Apartment,PeaceLily_Sensor_2025_Exp89
2025-11-26T09:44:30,21.359856999738415,1014.4289610180218,169.45235313289064,49.55040827659035,Apartment,PeaceLily_Sensor_2025_Exp90
2025-11-26T09:45:00,21.258377773756365,1015.1685806622249,185.97282347559394,45.214580521954474,Apartment,PeaceLily_Sensor_2025_Exp91
2025-11-26T09:45:30,21.478836764738976,1014.6508793043319,162.3909414647476,45.847368797191265,Apartment,PeaceLily_Sensor_2025_Exp92
2025-11-26T09:46:00,21.06372825,1015.9952865229164,156.62730321729543,47.72307489420807,Apartment,PeaceLily_Sensor_2025_Exp93
2025-11-26T09:46:30,21.15989085,1015.5670917770233,150.65884885576207,49.421805485185224,Apartment,PeaceLily_Sensor_2025_Exp94
2025-11-26T09:47:00,21.146343063085173,1015.2470185285785,144.5588223057093,48.539662461397185,Apartment,PeaceLily_Sensor_2025_Exp95
2025-11-26T09:47:30,20.881053915797654,1015.7123697634531,170.42123299798575,51.98512850566014,Apartment,PeaceLily_Sensor_2025_Exp96
2025-11-26T09:48:00,21.323524098247454,1014.8705305355489,173.9568603294077,46.07476488009726,Apartment,PeaceLily_Sensor_2025_Exp97
2025-11-26T09:48:30,21.317318035673832,1015.4286182633881,169.27876427069566,47.54753496758017,Apartment,PeaceLily_Sensor_2025_Exp98
2025-11-26T09:49:00,21.25589157074835,1015.2933200194514,197.67961394374416,52.10107184276443,Apartment,PeaceLily_Sensor_2025_Exp99
2025-11-26T09:49:30,21.198524200334276,1015.3211729586191,197.7266348,49.33378441467555,Apartment,PeaceLily_Sensor_2025_Exp100
2025-11-26T09:50:00,20.90588485121312,1015.7266751497466,174.5612335101814,50.85188323529283,Apartment,PeaceLily_Sensor_2025_Exp101
2025-11-26T09:50:30,21.15712152,1015.5128991553504,152.95099509522265,53.195339109715746,Apartment,PeaceLily_Sensor_2025_Exp102
2025-11-26T09:51:00,21.17915829289411,1015.3375600822386,171.63520015575486,47.715878339303856,Apartment,PeaceLily_Sensor_2025_Exp103
2025-11-26T09:51:30,21.06682041265395,1014.562283681243,171.41384710955327,48.915495199246585,Apartment,PeaceLily_Sensor_2025_Exp104
2025-11-26T09:52:00,21.229619837296134,1014.842387909424,170.82895584106453,48.57990146985758,Apartment,PeaceLily_Sensor_2025_Exp105
2025-11-26T09:52:30,21.373504229844883,1015.1794903564953,170.4944247568564,45.22619530620532,Apartment,PeaceLily_Sensor_2025_Exp106
2025-11-26T09:53:00,21.74658694440953,1015.2680901100595,171.4319034818145,48.52520834710013,Apartment,PeaceLily_Sensor_2025_Exp107
2025-11-26T09:53:30,21.32123256668543,1014.7808266263327,175.70876663415405,50.91874151425079,Apartment,PeaceLily_Sensor_2025_Exp108
2025-11-26T09:54:00,21.34452203430778,1016.1997454651471,172.24621849953493,50.24840590290401,Apartment,PeaceLily_Sensor_2025_Exp109
2025-11-26T09:54:30,21.264067947494606,1015.8437988160122,185.17601168757085,50.41599728225997,Apartment,PeaceLily_Sensor_2025_Exp110
2025-11-26T09:55:00,20.805530266966645,1015.480254638767,187.7279336650253,48.43741150035187,Apartment,PeaceLily_Sensor_2025_Exp111
2025-11-26T09:55:30,21.28113688872372,1015.2703878869489,168.93334011502043,47.886827851263796,Apartment,PeaceLily_Sensor_2025_Exp112
2025-11-26T09:56:00,21.305363827204857,1015.1588550988498,201.92898928511784,51.74812082179558,Apartment,PeaceLily_Sensor_2025_Exp113
2025-11-26T09:56:30,21.90865633821961,1014.8651365571487,168.43144217532983,48.225556582694196,Apartment,PeaceLily_Sensor_2025_Exp114
2025-11-26T09:57:00,21.247293710439514,1015.2790611103085,159.13410401094254,49.818930542731394,Apartment,PeaceLily_Sensor_2025_Exp115
2025-11-26T09:57:30,21.373307522831862,1015.3533345855213,189.38088489483292,49.56800555822366,Apartment,PeaceLily_Sensor_2025_Exp116
2025-11-26T09:58:00,21.29177806243902,1014.755693708079,171.67555140102849,52.17533405278645,Apartment,PeaceLily_Sensor_2025_Exp117
2025-11-26T09:58:30,21.010820383013307,1015.3882325736458,189.02285896614765,51.20528260042051,Apartment,PeaceLily_Sensor_2025_Exp118
2025-11-26T09:59:00,21.591228041475386,1015.1946221527878,148.41462019073475,46.682492499693396,Apartment,PeaceLily_Sensor_2025_Exp119
2025-11-26T09:59:30,21.49603658726881,1014.4957662092556,205.6219943795106,46.90844920435458,Apartment,PeaceLily_Sensor_2025_Exp120
2025-11-26T10:00:00,20.542112605827867,1014.9168983801283,142.33522971520722,46.256027976718656,Apartment,PeaceLily_Sensor_2025_Exp121
2025-11-26T10:00:30,19.830145597599316,1015.0977730124757,131.21984392134905,45.64255844323222,Apartment,PeaceLily_Sensor_2025_Exp122
2025-11-26T10:01:00,20.388262919604152,1016.0204528169818,118.35592123768339,44.651575432294315,Apartment,PeaceLily_Sensor_2025_Exp123
2025-11-26T10:01:30,19.644977005035205,1015.4901612162846,178.37542709350265,46.668932557236985,Apartment,PeaceLily_Sensor_2025_Exp124
2025-11-26T10:02:00,20.53749415899549,1014.7355092329075,137.25603908188907,46.05312609247635,Apartment,PeaceLily_Sensor_2025_Exp125
2025-11-26T10:02:30,20.67503959683101,1015.4662779494695,137.70655418932088,44.93971770406884,Apartment,PeaceLily_Sensor_2025_Exp126
2025-11-26T10:03:00,20.230806068136435,1014.6551030877886,93.05267873931908,47.402562917411316,Apartment,PeaceLily_Sensor_2025_Exp127
2025-11-26T10:03:30,20.058690167325274,1015.7092620285151,126.11072757154227,43.01544326508984,Apartment,PeaceLily_Sensor_2025_Exp128
2025-11-26T10:04:00,20.197613978028297,1015.089896341193,147.89599396140667,47.39516162464848,Apartment,PeaceLily_Sensor_2025_Exp129
2025-11-26T10:04:30,19.925534008079666,1015.2430519901769,143.12354966301055,43.99542024515058,Apartment,PeaceLily_Sensor_2025_Exp130
2025-11-26T10:05:00,20.08952206589442,1015.812985054664,133.62668896445194,45.39358718,Apartment,PeaceLily_Sensor_2025_Exp131
2025-11-26T10:05:30,19.9386157,1014.7699605618399,115.43211016723319,48.36466637438389,Apartment,PeaceLily_Sensor_2025_Exp132
2025-11-26T10:06:00,19.933990890178986,1014.7281379699372,145.52591697719416,42.56657631,Apartment,PeaceLily_Sensor_2025_Exp133
2025-11-26T10:06:30,19.998459806034973,1015.0557044266656,145.9158914583068,45.620052842679755,Apartment,PeaceLily_Sensor_2025_Exp134
2025-11-26T10:07:00,19.889622304687748,1015.7066542667774,123.5520551020475,46.30345322413441,Apartment,PeaceLily_Sensor_2025_Exp135
2025-11-26T10:07:30,20.605535131573408,1014.685723,162.66718851157358,46.15936022633087,Apartment,PeaceLily_Sensor_2025_Exp136
2025-11-26T10:08:00,19.980771025858864,1014.162756583015,154.94869069011332,46.058282553584206,Apartment,PeaceLily_Sensor_2025_Exp137
2025-11-26T10:08:30,20.023652874092704,1015.1173128004839,158.2953969212395,42.85201381248166,Apartment,PeaceLily_Sensor_2025_Exp138
2025-11-26T10:09:00,20.658912168920175,1015.5206298310725,147.94228817107836,47.05836323380587,Apartment,PeaceLily_Sensor_2025_Exp139
2025-11-26T10:09:30,19.903670257562585,1015.7821950213698,98.78976145966239,46.24923309106607,Apartment,PeaceLily_Sensor_2025_Exp140
2025-11-26T10:10:00,20.558919292083747,1015.1189822275458,143.7178252753379,41.50327470717288,Apartment,PeaceLily_Sensor_2025_Exp141
2025-11-26T10:10:30,20.369425110961497,1015.1418322184121,156.18073481146396,43.68598385748706,Apartment,PeaceLily_Sensor_2025_Exp142
2025-11-26T10:11:00,19.998538137866685,1015.7701188792471,146.73713051104693,45.65969216768446,Apartment,PeaceLily_Sensor_2025_Exp143
2025-11-26T10:11:30,20.508360670682766,1014.5628172627955,147.88567687286087,47.517186673324524,Apartment,PeaceLily_Sensor_2025_Exp144
2025-11-26T10:12:00,20.565778428795017,1015.1574606200072,157.6317680409319,43.87121672155594,Apartment,PeaceLily_Sensor_2025_Exp145
2025-11-26T10:12:30,20.336346736432137,1015.3911931011709,89.54412347208661,47.49191985134343,Apartment,PeaceLily_Sensor_2025_Exp146
2025-11-26T10:13:00,19.613393038884084,1015.4968652739849,168.27516975746516,44.469036511181095,Apartment,PeaceLily_Sensor_2025_Exp147
2025-11-26T10:13:30,20.228564101075534,1015.1154089710511,132.6724675957372,39.551422080937854,Apartment,PeaceLily_Sensor_2025_Exp148
2025-11-26T10:14:00,20.68099477309789,1015.3352615358899,167.40759925189835,44.71122115833585,Apartment,PeaceLily_Sensor_2025_Exp149
2025-11-26T10:14:30,20.382432445832702,1014.3283072901837,146.97336487953626,44.71354937106623,Apartment,PeaceLily_Sensor_2025_Exp150
2025-11-26T10:15:00,20.379745048646647,1015.0624915818556,174.12941450519116,45.69804627010151,Apartment,PeaceLily_Sensor_2025_Exp151
2025-11-26T10:15:30,20.604717246673818,1015.5093467593888,164.8888566,41.87782017652947,Apartment,PeaceLily_Sensor_2025_Exp152
2025-11-26T10:16:00,20.00391424836974,1014.9371775980194,152.7930876603259,41.96832157976161,Apartment,PeaceLily_Sensor_2025_Exp153
2025-11-26T10:16:30,20.20359173211981,1015.3558404449274,137.92948604536235,44.238966360941845,Apartment,PeaceLily_Sensor_2025_Exp154
2025-11-26T10:17:00,20.25390048921546,1015.5131469058385,166.43925882881862,46.96996188414343,Apartment,PeaceLily_Sensor_2025_Exp155
2025-11-26T10:17:30,20.028168694161756,1015.1995289764963,134.91222873595922,47.16264685794204,Apartment,PeaceLily_Sensor_2025_Exp156
2025-11-26T10:18:00,20.740901648631336,1015.4068845160967,168.1486212555837,48.87141121069513,Apartment,PeaceLily_Sensor_2025_Exp157
2025-11-26T10:18:30,20.329137221867697,1014.955755929421,121.31953135039848,42.448927123465864,Apartment,PeaceLily_Sensor_2025_Exp158
2025-11-26T10:19:00,20.258713380206284,1015.2603539859131,165.81953585865654,43.12485568389579,Apartment,PeaceLily_Sensor_2025_Exp159
2025-11-26T10:19:30,20.66915255665041,1015.589234099746,144.8531655254642,45.39681877838045,Apartment,PeaceLily_Sensor_2025_Exp160
2025-11-26T10:20:00,19.734415044839213,1015.4100855397212,168.1564618761393,47.95484270357387,Apartment,PeaceLily_Sensor_2025_Exp161
2025-11-26T10:20:30,20.23062375379482,1015.1148321576799,139.62681517142352,45.508946153049074,Apartment,PeaceLily_Sensor_2025_Exp162
2025-11-26T10:21:00,20.864963605073658,1015.441279121585,122.10430970918767,40.91156683976261,Apartment,PeaceLily_Sensor_2025_Exp163
2025-11-26T10:21:30,20.38765298624144,1015.6395839521225,134.49663588216276,43.46647983816955,Apartment,PeaceLily_Sensor_2025_Exp164
2025-11-26T10:22:00,20.727187667880965,1014.5359105795167,156.79955170457413,45.87167057635139,Apartment,PeaceLily_Sensor_2025_Exp165
2025-11-26T10:22:30,20.398084625919633,1015.8216633485356,158.38259133712683,45.161645656162044,Apartment,PeaceLily_Sensor_2025_Exp166
2025-11-26T10:23:00,20.64400252472414,1015.2256780326579,156.76417885078422,45.35147209415903,Apartment,PeaceLily_Sensor_2025_Exp167
2025-11-26T10:23:30,21.081499734293633,1015.5325216784213,169.35079185085988,44.75797290751701,Apartment,PeaceLily_Sensor_2025_Exp168
2025-11-26T10:24:00,20.549454874073085,1015.8433698204424,144.25823771274705,46.63232081290392,Apartment,PeaceLily_Sensor_2025_Exp169
2025-11-26T10:24:30,19.87052744720185,1014.817946484263,125.67643163465682,44.839748436952455,Apartment,PeaceLily_Sensor_2025_Exp170
2025-11-26T10:25:00,19.91448800831579,1015.0849840381144,147.86724556258827,46.92866228008733,Apartment,PeaceLily_Sensor_2025_Exp171
2025-11-26T10:25:30,19.73379068158314,1015.2554849978728,109.9549505178948,45.31765815468998,Apartment,PeaceLily_Sensor_2025_Exp172
2025-11-26T10:26:00,19.963670534082446,1015.0595466635677,171.69798468528785,46.62302766978101,Apartment,PeaceLily_Sensor_2025_Exp173
2025-11-26T10:26:30,20.131960074111273,1016.0691658542522,168.2599316771575,43.44277764683058,Apartment,PeaceLily_Sensor_2025_Exp174
2025-11-26T10:27:00,20.361091319437335,1015.0346250918424,179.16630736925578,44.973705494700695,Apartment,PeaceLily_Sensor_2025_Exp175
2025-11-26T10:27:30,20.43356429055674,1015.1572574740399,134.6931441766719,47.05936092090507,Apartment,PeaceLily_Sensor_2025_Exp176
2025-11-26T10:28:00,20.343715297510965,1015.4633736033943,173.8135871887041,45.820413448635975,Apartment,PeaceLily_Sensor_2025_Exp177
2025-11-26T10:28:30,20.67010085746963,1014.9028995311494,197.54886303365492,46.749029076291684,Apartment,PeaceLily_Sensor_2025_Exp178
2025-11-26T10:29:00,20.555069148384646,1015.2276279510643,131.7921639251563,48.990750641989536,Apartment,PeaceLily_Sensor_2025_Exp179
2025-11-26T10:29:30,20.786561795119464,1015.5150219752667,177.59539690229485,46.92591970705721,Apartment,PeaceLily_Sensor_2025_Exp180
2025-11-26T10:30:00,20.291133703394884,1015.2570364822793,140.96914067654714,44.69994512926727,Apartment,PeaceLily_Sensor_2025_Exp181
2025-11-26T10:30:30,19.947325766485754,1015.3549654094575,137.8601861360952,47.710435992830426,Apartment,PeaceLily_Sensor_2025_Exp182
2025-11-26T10:31:00,20.02974115905899,1015.182726350197,173.7904956392118,43.96372412801165,Apartment,PeaceLily_Sensor_2025_Exp183
2025-11-26T10:31:30,20.663983951072336,1014.7908096442912,167.22946333421237,42.456612309369724,Apartment,PeaceLily_Sensor_2025_Exp184
2025-11-26T10:32:00,20.605614671913557,1015.527373,148.62618237385797,45.60480058947018,Apartment,PeaceLily_Sensor_2025_Exp185
2025-11-26T10:32:30,20.49218958054985,1016.1028467239037,171.50075829618814,47.35413674075722,Apartment,PeaceLily_Sensor_2025_Exp186
2025-11-26T10:33:00,20.106594765978464,1015.4103712969646,137.25723287908926,44.26328276189606,Apartment,PeaceLily_Sensor_2025_Exp187
2025-11-26T10:33:30,20.487791345045068,1015.4952529614096,137.20343496806206,45.47245413998907,Apartment,PeaceLily_Sensor_2025_Exp188
2025-11-26T10:34:00,19.894123603872274,1015.6843726043271,167.17726742340403,43.04300161029375,Apartment,PeaceLily_Sensor_2025_Exp189
2025-11-26T10:34:30,19.922121836988623,1014.9016870068001,156.12853059916674,44.11969460325607,Apartment,PeaceLily_Sensor_2025_Exp190
2025-11-26T10:35:00,20.267813813875886,1016.0925602846363,146.21423047436997,48.325002484261866,Apartment,PeaceLily_Sensor_2025_Exp191
2025-11-26T10:35:30,20.61894047480247,1015.494620666206,161.0510546887667,46.050033988002426,Apartment,PeaceLily_Sensor_2025_Exp192
2025-11-26T10:36:00,20.647808330879545,1016.0685661412712,152.73893419983176,46.729881697982385,Apartment,PeaceLily_Sensor_2025_Exp193
2025-11-26T10:36:30,20.00418389770266,1015.1247439226315,183.35156870133716,43.37831694,Apartment,PeaceLily_Sensor_2025_Exp194
2025-11-26T10:37:00,20.367596923033826,1016.1473151317379,144.75879294868164,42.736015378898394,Apartment,PeaceLily_Sensor_2025_Exp195
2025-11-26T10:37:30,20.723250781936684,1015.7322853023318,169.47134112659313,49.18256833555814,Apartment,PeaceLily_Sensor_2025_Exp196
2025-11-26T10:38:00,19.870578499343242,1015.6455713786538,136.3631774823353,45.44104406863933,Apartment,PeaceLily_Sensor_2025_Exp197
